allow_forced_l_in_cd,kappa,pi0,r,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,cum_sigma_mean,net_sum_res_mean,,,# GRID = {'r': [1.2,1.4,1.6,1.8, 2.0], 'allow_forced_l_in_cd': [True, False], 'pi0': [4,5,6,7,8,9, 10], 'kappa': [0.1,0.5, 1]}
FALSE,0.1,9,2,0,1,0,-9999.495339,1.8350182782018686e-05,0,-24998738.35,,,,,,,,,,,,,,,,,,,
TRUE,1,9,2,0.030815999999999996,0.08092,0.888264,1.6062450183613577,0.7840151755075857,108353471.7,-108349456.1,,,,,,,,,,,,,,,,,,,
FALSE,0.5,9,2,0,1,0,-9999.498176,1.8241425132752106e-05,0,-24998745.44,,,,,,,,,,,,,,,,,,,
FALSE,1,9,2,0,1,0,-9999.503048,1.8059033329782874e-05,0,-24998757.62,,,,,,,,,,,,,,,,,,,
TRUE,0.1,10,1.2,1,0,0,35.99999999999998,0,1979.1,88020.89999999995,,,,,,,,,,,,,,,,,,,
TRUE,0.5,10,1.2,1,0,0,35.99999999999998,0,2390.34,87609.65999999995,,,,,,,,,,,,,,,,,,,
TRUE,1,10,1.2,1,0,0,35.99999999999998,0,2594.56,87405.43999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,10,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,10,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,10,1.2,1,0,0,35.99999999999998,1.2626818109614161e-20,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.1,10,1.4,1,0,0,35.99999999999998,0,12822.96,77177.03999999995,,,,,,,,,,,,,,,,,,,
TRUE,0.5,10,1.4,1,0,0,35.99999999999998,0,15971.08,74028.91999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,10,1.4,0.8649039999999999,0.13508799999999999,8e-06,32.107303438389195,0.0823187695540036,18677.22,61591.03859597299,,,,,,,,,,,,,,,,,,,
FALSE,0.1,10,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,10,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,10,1.4,0.8656639999999999,0.134336,0,32.17233628752744,0.08084077195747622,0,80430.84071881861,,,,,,,,,,,,,,,,,,,
TRUE,0.1,10,1.6,0.5655920000000001,0.42763199999999996,0.006776,23.06274718092436,0.22078153866783878,782138.66,-724481.792,,,,,,,,,,,,,,,,,,,
TRUE,0.5,10,1.6,0.515888,0.467544,0.016568,21.21229559317182,0.25833691906931294,2125888.04,-2072857.301,,,,,,,,,,,,,,,,,,,
TRUE,1,10,1.6,0.435184,0.5140640000000001,0.050752000000000005,17.85644735780245,0.3318902681690584,6502899.66,-6458258.542,,,,,,,,,,,,,,,,,,,
FALSE,0.1,10,1.6,0.569512,0.430488,0,22.88510926809638,0.22509913366408418,0,57212.77317024096,,,,,,,,,,,,,,,,,,,
FALSE,0.5,10,1.6,0.5168959999999999,0.4831040000000001,0,20.191866135742153,0.2953568503481673,0,50479.66533935538,,,,,,,,,,,,,,,,,,,
FALSE,1,10,1.6,0.44751199999999997,0.552488,0,15.460886980668056,0.4185671088709887,0,38652.21745167014,,,,,,,,,,,,,,,,,,,
TRUE,0.1,10,1.8,0.17255199999999998,0.41952799999999996,0.40792,6.71812268618749,0.6724294521384226,47786205.4,-47769410.09,,,,,,,,,,,,,,,,,,,
TRUE,0.5,10,1.8,0.169552,0.42588000000000004,0.4045679999999999,7.070915601981319,0.6458179184470757,51119928.12,-51102250.83,,,,,,,,,,,,,,,,,,,
TRUE,1,10,1.8,0.19515999999999997,0.39992,0.40491999999999995,7.417405022877327,0.6366718057958262,50082478.72,-50063935.21,,,,,,,,,,,,,,,,,,,
FALSE,0.1,10,1.8,0.086032,0.913968,0,-6543.662582,0.2394243043478517,0,-16359156.45,,,,,,,,,,,,,,,,,,,
FALSE,0.5,10,1.8,0.026344,0.9736559999999999,0,-8904.545788,0.07723579278072965,0,-22261364.47,,,,,,,,,,,,,,,,,,,
FALSE,1,10,1.8,0.009032,0.9909680000000001,0,-9341.200426,0.03749841146496626,0,-23353001.07,,,,,,,,,,,,,,,,,,,
TRUE,0.1,10,2,0.033608,0.094752,0.87164,1.327707458156554,0.9022686927200196,106760271,-106756951.7,,,,,,,,,,,,,,,,,,,
TRUE,0.5,10,2,0.014007999999999998,0.036848,0.949144,0.6323846137820057,0.8536106574207358,113399843.2,-113398262.3,,,,,,,,,,,,,,,,,,,
TRUE,1,10,2,0.020895999999999998,0.046112,0.932992,1.099422955078278,0.7956177047008987,112427172.8,-112424424.2,,,,,,,,,,,,,,,,,,,
FALSE,0.1,10,2,0,1,0,-9999.496939,1.6819366509707962e-05,0,-24998742.35,,,,,,,,,,,,,,,,,,,
FALSE,0.5,10,2,0,1,0,-9999.498138,1.690916668190371e-05,0,-24998745.34,,,,,,,,,,,,,,,,,,,
FALSE,1,10,2,0,1,0,-9999.50073,1.6999359437704353e-05,0,-24998751.83,,,,,,,,,,,,,,,,,,,
